iRIC output t = 7400
71,25
I,J,X,Y,Depth(m),Elevation(m),WaterSurfaceElevation(m),ShearStress(Nm-2),ElevationChange(m),FixedBedElevation(m),Vorticity(s-1),FroudeNumber,ShieldsNumber,CrossSectionalMinBedElev(m),CrossSectionalAveBedElev(m),CrossSectionalAveWaterLevel(m),SuspendedSedimentConcentration,Velocity(ms-1)X,Velocity(ms-1)Y,Velocity(ms-1) (magnitude),BedloadFlux(m2s-1)X,BedloadFlux(m2s-1)Y,BedloadFlux(m2s-1) (magnitude)
70,14,-57027.1992188,-97148.484375,0.60012226583,-0.923840053419,-0.323717787589,0.774221578017,0.00137254658151,-99999.9252126,0.00163426426269,0.156830961269,0.172332735964,-3.71766713815,4.44639016674,-0.292098125317,0,-0.208011862252,0.170340097932,0.268858110908,-2.76498897609e-06,5.12129052239e-06,5.82003270202e-06
71,14,-57126.953125,-97120.6953125,0.108546365948,-0.704701253418,-0.59615488747,0.369561659463,0.00137254658151,-99999.7060738,0.00163426426269,0.148185039821,0.114157371718,-4.01518143815,4.42960653899,-0.566560286063,0,-0.123091413637,0.034290336242,0.127778414729,-3.40148645832e-06,3.08882334142e-06,4.59466427072e-06
1,15,-51400.7421875,-94001.265625,4.00360409161,-1.90535,2.09825409161,4.79349916889,0,-100000.90535,0.000338842754707,0.202031969771,0.74036995632,-2.029756875,3.85167293937,2.34404838989,0,0.0409965821075,-1.15749050522,1.15821629648,4.18256154399e-06,-9.61001849104e-05,9.61911605132e-05
2,15,-51396.6328125,-94117.390625,3.93444701765,-1.87020388958,2.06424312807,5.28901200877,-0.000439889582151,-100000.869764,0.000338842754707,0.213527419769,0.818794188947,-1.98764992322,3.95400311547,2.31702235626,0,0.0565081777931,-1.37484095143,1.37600174996,5.06673116751e-06,-9.62409255675e-05,9.63742056715e-05
3,15,-51392.4179688,-94233.8671875,3.82967056106,-1.79916045454,2.03051010652,5.87426583729,-0.000568454536058,-100000.798592,0.000397766753238,0.226996229009,0.907334329941,-1.9028333554,4.15892380007,2.13678081367,0,0.0655370933868,-1.39621240201,1.39774968508,5.4900548496e-06,-0.000115390690096,0.000115521219103
4,15,-51387.9921875,-94351.0390625,3.7386313274,-1.72746495902,2.01116636838,5.937326767,-4.49590190943e-05,-100000.72742,0.000717926746714,0.230061896924,0.917037940142,-1.8279045253,4.3639388392,2.18323451982,0,0.0434316115104,-1.39446601388,1.39514220378,3.4194401621e-06,-0.00011731314614,0.000117362970431
5,15,-51383.2421875,-94469.2421875,3.70371226638,-1.71998519873,1.98372706765,5.88893812695,0.000314301267063,-100000.720299,0.000610121973283,0.229835936902,0.909579827122,-1.84924307415,4.57144503559,2.22534387916,0,0.0316171991191,-1.40913638839,1.40949104586,2.09474173451e-06,-0.000115365058357,0.000115384074432
6,15,-51378.7734375,-94592.2109375,3.81222731629,-1.84057821613,1.97164910017,5.51722292289,0.000703783874392,-100000.841282,0.00048649353704,0.2203911148,0.85322983446,-1.84720197988,4.78435864862,2.29946694834,0,0.00897454300202,-1.31916986699,1.31920039433,-1.26547895901e-06,-0.000103285904909,0.000103293657065
7,15,-51379.0039062,-94714.78125,3.98695258735,-2.02569113965,1.9612614477,5.14192802251,0.000624860350782,-100001.026316,-0.00408071257991,0.209525128574,0.796252322165,-2.02569113965,4.99997213182,2.25794224779,0,-0.101698464145,-1.2988475835,1.30282294375,-1.05545604719e-05,-9.11671189135e-05,9.17760443566e-05
8,15,-51389.0820312,-94835.0546875,4.15531350795,-2.21124234124,1.94407116671,7.18882035892,0.000107658760557,-75001.46135,-0.00463235740829,0.202149893573,1.21857312412,-2.21124234124,5.2154085949,2.33363515537,0,-0.258143311953,-1.29447378565,1.31996225372,-2.03998633077e-05,-8.85140528992e-05,9.08344206984e-05
9,15,-51414.1640625,-94951.1640625,4.27762412015,-2.36021222477,1.91741189538,9.46181613829,-0.000139099769243,-50001.8600731,0.000305201693443,0.197137896872,1.58666647043,-2.36021222477,5.34722625913,2.14896164074,0,-0.390164622123,-1.21340579786,1.27459093933,-2.75983931608e-05,-8.24459371724e-05,8.69425319466e-05
10,15,-51461.0078125,-95069.65625,4.32528341652,-2.43620056449,1.88908285202,8.94646822131,-2.60644918013e-05,-50001.9361745,0.00462386921056,0.194813697166,1.45715109604,-2.43620056449,5.3121095262,2.10306989873,0,-0.474563165797,-1.14540463626,1.23982336609,-3.63084600205e-05,-8.65688262498e-05,9.38747354048e-05
11,15,-51522.1210938,-95183.9375,4.33385360121,-2.47583340286,1.85802019835,8.95151826022,0.000131597137188,-50001.975965,0.00651503438544,0.196567438479,1.44070858131,-2.47583340286,5.19351789153,2.01527805529,0,-0.53665956868,-1.14440378708,1.26398715204,-4.20080903799e-05,-8.91294454848e-05,9.85329270335e-05
12,15,-51588.6367188,-95296.7578125,4.34106200796,-2.51574627814,1.82531572982,7.36931513018,9.22185939567e-06,-75001.7657555,0.00556105238873,0.207423797163,1.18598415686,-2.60043668301,5.07487560116,1.92671882581,0,-0.568833010937,-1.20411356322,1.33171335785,-4.62885721615e-05,-9.86012800611e-05,0.000108925866269
13,15,-51651.6875,-95410.859375,4.38162385234,-2.58428191173,1.79734194061,5.82444761459,-2.35367278973e-05,-100001.584258,0.00191078161439,0.216620125317,0.901615562436,-3.07214878496,4.91149398821,2.15265370072,0,-0.563456877498,-1.2930068358,1.41044330982,-4.64018605769e-05,-0.000108403279638,0.0001179169356
14,15,-51701.8320312,-95520.890625,4.47705283168,-2.71017338952,1.76687944216,6.16139500726,1.26104819862e-05,-100001.710186,0.000332276927351,0.221017213771,0.952582590207,-3.26975226683,4.65873727952,2.20974222072,0,-0.590608546391,-1.38144600349,1.50240191548,-5.10572487757e-05,-0.000120080146305,0.000130484038063
15,15,-51746.1132812,-95633.171875,4.6164791827,-2.86442853467,1.75205064803,6.07228821174,0.000397465333677,-100001.864826,0.00122371288199,0.217089281377,0.938867718967,-3.32996356827,4.36134382421,2.07259435184,0,-0.615021506186,-1.34856798765,1.48218995759,-5.31542865855e-05,-0.000116498524149,0.000128051881327
16,15,-51789.5195312,-95746.4375,4.77051635453,-3.01871552128,1.75180083324,5.34105830391,0.000750478719364,-100002.019466,0.00179215338204,0.201319039537,0.82687255714,-3.39005934243,4.06385704584,1.99797523942,0,-0.604254792825,-1.24473596998,1.38365150584,-4.50183622369e-05,-9.16922950532e-05,0.000102147588863
17,15,-51837.0390625,-95859.3984375,4.88611794226,-3.13827478826,1.747843154,4.77345674802,0.000520836739667,-100002.138796,0.00217681558769,0.188726762431,0.737735176007,-3.41515488764,3.81233114174,1.93804550406,0,-0.599390653764,-1.14187363514,1.28962961909,-3.90660746051e-05,-7.28963470318e-05,8.27045077104e-05
18,15,-51895.6914062,-95975.171875,4.92820920159,-3.18715717584,1.74105202575,4.46078611626,0.000347324160123,-100002.187505,0.00244094461657,0.181939348243,0.689473185137,-3.36925446444,3.6529756476,2.08408083916,0,-0.634093101192,-1.07947720351,1.25193653748,-3.78326718598e-05,-6.20238165631e-05,7.26516681234e-05
19,15,-51965.21875,-96084.546875,4.92967547488,-3.2007487768,1.72892669808,4.20521412844,0.00015422319967,-100002.200903,0.00232574766411,0.176711177837,0.649818161236,-3.28788813532,3.53971688218,2.06772539137,0,-0.710443359704,-0.981994693045,1.21204098302,-3.93907756178e-05,-5.13777547324e-05,6.47403034061e-05
20,15,-52046.5664062,-96182.875,4.93420134218,-3.21422711479,1.71997422739,4.27988592809,7.43852094272e-05,-100002.214302,0.00183581960401,0.178304228897,0.661456402951,-3.21422711479,3.42649418808,1.86576757227,0,-0.846980780073,-0.867801177183,1.2126233236,-4.83781289247e-05,-4.61571659465e-05,6.68649932809e-05
21,15,-52140.6679688,-96265.46875,5.13452641049,-3.42563412576,1.70889228474,4.36488719315,0.000143124242503,-100002.425777,0.000616623208272,0.177797520112,0.674306404013,-3.42563412576,3.30019528992,1.84994461258,0,-1.01721722891,-0.743567806809,1.2600095135,-5.79775730723e-05,-3.91322292096e-05,6.99480545995e-05
22,15,-52239.6875,-96325.125,5.72199400637,-4.03335923084,1.68863477553,4.46352452747,4.82691625789e-05,-100003.033407,-0.000459553048408,0.173385464898,0.689661091846,-4.03335923084,3.14761671593,1.83573522306,0,-1.16096306827,-0.592915356963,1.30360418319,-6.80137254299e-05,-3.17986300756e-05,7.50800887156e-05
23,15,-52347.9101562,-96370.3515625,6.50877334762,-4.83904328849,1.66973005913,4.81094796336,7.17115139341e-05,-100003.839115,-0.00113417545739,0.172326518153,0.743321753542,-4.83904328849,2.98180410274,1.82645509644,0,-1.28440639104,-0.469412934775,1.36749708617,-8.45915811813e-05,-2.81199679379e-05,8.91429649697e-05
24,15,-52462.7304688,-96404.28125,7.28909121953,-5.6443144003,1.64477681923,5.5642674605,0.000508099700712,-100004.644822,-0.00143818493099,0.178277720539,0.861863336136,-5.6443144003,2.81598917898,1.81101663451,0,-1.41226300901,-0.370380984668,1.46002358899,-0.000118466703104,-2.82814236542e-05,0.000121795725164
25,15,-52581.5507812,-96430.0546875,7.703723523,-6.09293926103,1.61078426197,6.53547795572,0.000308363972783,-100005.093248,-0.00324550224426,0.18969770005,1.0103454486,-6.09293926103,2.69309447357,1.78604774257,0,-1.6027803043,-0.306045633504,1.63173791818,-0.000162030939881,-2.94928735444e-05,0.000164693215005
26,15,-52687.1914062,-96448.78125,7.39693702051,-5.82791856143,1.56901845908,8.09630450991,-0.000810561430992,-100004.827108,-0.00543593135407,0.214334849769,1.25793972804,-5.82791856143,2.65622452096,1.74858202658,0,-1.82646370493,-0.299487806929,1.85085456261,-0.000244394223503,-4.26729842773e-05,0.000248091757358
27,15,-52791.890625,-96467.75,6.73226253118,-5.20417467556,1.52808785563,9.87870509735,-0.000488675557922,-100004.203686,-0.00791894993097,0.244121752619,1.52750646333,-5.20417467556,2.66295180853,1.71517332087,0,-1.98586386273,-0.379746594423,2.02184637331,-0.000338179938319,-7.26688912514e-05,0.000345899462904
28,15,-52893.6289062,-96491.0546875,6.09288752163,-4.57856739888,1.51432012275,9.95683630592,0.0016966011156,-100003.580264,-0.0106253837747,0.253219646465,1.54000003703,-4.57856739888,2.67008528075,1.71782849046,0,-1.93667240028,-0.511208825425,2.00300635276,-0.000331664540412,-9.75133327542e-05,0.000345702498445
29,15,-52990.375,-96522.828125,5.48464699177,-3.95435733456,1.53028965721,8.21073290732,0.0024846654403,-100002.956842,-0.0126180050432,0.23803114404,1.27726707736,-4.65700253054,2.67668584631,1.74466210761,0,-1.6929226592,-0.622930596775,1.80389291767,-0.000225227233308,-9.05501621603e-05,0.000242748096781
30,15,-53080.1132812,-96567.171875,4.5309083072,-2.97371290514,1.55719540206,5.95615471686,0.000752980379927,-100001.974466,-0.00391435613985,0.216232402251,0.930443716015,-4.7535491218,2.81651973222,1.77853430331,0,-1.37743213676,-0.660435836299,1.52757807828,-0.000117160940282,-5.83621323033e-05,0.000130892415421
31,15,-53176.7070312,-96639.1171875,2.85026621147,-1.27435175508,1.57591445639,3.06297107642,-0.000170212980457,-75000.5241815,0.0187128553753,0.164081793702,0.513822076589,-4.4513926263,3.22417448489,1.81985769966,0,-0.840469378265,-0.354793050738,0.912286624178,-4.18597217277e-05,-1.88872313788e-05,4.59234560141e-05
32,15,-53267.03125,-96723.71875,0.917228577761,0.785210655649,1.70243923341,0.483204373091,0.000153739867646,-24998.9649431,0.00203438501582,0.086933517962,0.126567743089,-4.36354250758,3.76584393898,1.95237678552,0,-0.109167962479,0.108549231366,0.153949925827,-4.82949866033e-06,-1.92423430687e-06,5.19872436063e-06
33,15,-53357.6367188,-96809.953125,0.00808168744831,2.8443780204,2.85245970785,0.00816470754267,8.26467376824e-05,2.84429537366,1.12975567011e-06,0.0373274543178,0.00275809336646,-4.27576621378,4.3074769729,1.81797778276,0,-0.000132279432861,0.000176925459914,0.000220908276721,0,0,0
34,15,-53455.0664062,-96886.8046875,0.00673406671577,3.98549070182,3.99222476854,0.00146666104704,4.47421266214e-06,3.98548622761,-1.21906359273e-06,0.0151346580916,0.000534009771633,-4.12441180887,4.58586761349,1.81276329547,0,4.8863296392e-05,1.02866575134e-05,4.9934327442e-05,0,0,0
35,15,-53560.15625,-96945.3671875,0.00602426093461,3.29059850454,3.29662276547,0.0347479749751,1.66308716429e-05,3.29058187366,-5.19561793941e-06,0.0785913686295,0.0189203727936,-3.84720984567,4.33765835633,1.84428980782,0,0.000392363929972,-0.000210844456988,0.000445426580465,9.73093285605e-10,4.88010073546e-10,1.08860662058e-09
36,15,-53670.6523438,-96994.921875,0.23660990555,1.67778641927,1.91439632482,0.218702162384,0.000156503496771,-24998.0723701,-0.00362724061122,0.123266948725,0.050415220976,-3.50564380926,3.82617157509,1.64981540018,0,0.0398472765487,0.0770771706893,0.0867680568517,1.18138103948e-08,-1.81519058347e-08,2.16577422987e-08
37,15,-53779.359375,-97045.6875,1.24633512144,0.0653578138792,1.31169293532,0.757387341856,0.000679855988295,-74999.185322,0.0275496348172,0.116208086211,0.183788049894,-3.16197199046,3.3150047694,1.71433458326,0,-0.271518314641,-0.212490515051,0.344781690598,-7.7612972366e-06,-8.56381384221e-06,1.15575361699e-05
38,15,-53879.0859375,-97107.8828125,2.44544916774,-1.15723110629,1.28821806144,2.37421676975,0.00101027922955,-100000.158241,0.0263950654539,0.165923368351,0.462311858583,-3.10624973832,3.01496199146,1.61475341476,0,-0.581239881831,-0.651238849477,0.872898527493,-2.92322401709e-05,-3.26642404021e-05,4.3834649154e-05
39,15,-53973.6210938,-97198.0859375,2.88174655421,-1.60031208096,1.28143447325,4.45671077435,0.000783419036964,-100000.601096,0.0171529497718,0.217424776441,0.727203050742,-2.90592008567,3.13647135353,1.60474582082,0,-0.716949581042,-0.953516424584,1.19298376926,-4.97457495141e-05,-6.62760305907e-05,8.28682799724e-05
40,15,-54057.8203125,-97302.25,2.91664167199,-1.65339757336,1.26324409863,5.50496828235,0.000519426639391,-100000.653917,0.0107389091332,0.241160464197,0.866360113417,-2.24734430569,3.46868628832,1.59860651991,0,-0.739674058221,-1.09101012359,1.31811259086,-5.94133815801e-05,-8.81468987142e-05,0.000106300638115
41,15,-54141.1992188,-97407.7578125,2.95457592494,-1.70595717498,1.24861874996,5.81141638058,0.000781325017206,-100000.706738,0.00650364181241,0.247121713999,0.907042456548,-1.70595717498,3.80107963174,1.4020149799,0,-0.754173738529,-1.05671056024,1.29823543166,-6.62668095044e-05,-9.14618918925e-05,0.000112944976473
42,15,-54233.28125,-97502.0078125,2.96684902247,-1.73067890911,1.23617011336,5.43795160518,0.000952965886384,-100000.731632,0.00308254216926,0.238957109647,0.846033386017,-1.73067890911,4.12367392368,1.39635797021,0,-0.83053803746,-0.970198871169,1.27713714271,-6.52893514882e-05,-7.38075827463e-05,9.85406448558e-05
43,15,-54325.0117188,-97566.9609375,2.91385940157,-1.70042603603,1.21343336554,5.33479663805,0.000242963967633,-100000.700669,0.000198349942213,0.238072654137,0.826044147672,-1.70042603603,4.4263287306,1.38617015216,0,-0.937266175142,-0.864417703456,1.27502386217,-6.81992329691e-05,-6.13879263122e-05,9.17584485183e-05
44,15,-54425.3945312,-97620.84375,2.82012475444,-1.64223925323,1.1778855012,5.95993767085,-0.000461253232923,-100000.641778,-0.00220753785306,0.254091062941,0.921607008678,-1.67283974865,4.71913085494,1.36788918108,0,-1.04539576089,-0.816519613979,1.32648278425,-8.87597348854e-05,-6.83348089273e-05,0.000112017572943
45,15,-54529.5859375,-97670.3203125,2.71743755464,-1.58407086473,1.13336668991,6.60403555129,-0.00118386473338,-100000.582887,-0.00411315876286,0.270557414615,1.02320283178,-1.73935391191,5.01201173041,1.34054950813,0,-1.12505879234,-0.813241897566,1.3882073585,-0.000110552884771,-8.01345374813e-05,0.000136541145551
46,15,-54632.7148438,-97722.0234375,2.60589352573,-1.52537553787,1.08051798786,7.62873164846,-0.00137953787323,-100000.523996,-0.00559802775061,0.294911531741,1.18528754253,-1.80471704562,5.30501540659,1.11976453049,0,-1.18084983909,-0.846298234085,1.45279972587,-0.0001458703777,-0.000105171909026,0.000179831303
47,15,-54729.9375,-97782.609375,2.46008444361,-1.42525363288,1.03483081073,8.20583265327,-0.00131121621327,-100000.423942,-0.00532427832846,0.311724981603,1.27267637819,-1.79981528411,5.52418858908,1.07965121539,0,-1.24410084284,-0.881878235317,1.52495774665,-0.000163516171162,-0.000119241791206,0.000202376241199
48,15,-54807.2578125,-97845.15625,2.23467745043,-1.24289691856,0.991780531868,8.70368929828,-0.00133325189209,-100000.241564,-0.00302965536396,0.331713787731,1.34996063972,-1.65590524526,5.59544244642,1.28536472461,0,-1.3126540485,-0.883679485023,1.58238746307,-0.000181411890919,-0.000122695149664,0.000219007702874
49,15,-54882.6992188,-97909.8125,1.97356549207,-1.01895679456,0.954608697511,8.8674007152,-0.000934461224934,-100000.018022,-0.0010352503661,0.348190518867,1.37274814973,-1.44259637642,5.5926831133,1.2535087751,0,-1.37139351959,-0.809630564169,1.59255198848,-0.000189444944808,-0.000111547983075,0.000219846172679
50,15,-54962.4726562,-97967.015625,1.78631181409,-0.868974231211,0.917337582878,8.92434473858,-0.000137335378005,-99999.8688369,-3.99299688535e-05,0.360961088998,1.38129220765,-1.29869454593,5.57533293255,1.2280407457,0,-1.38992601949,-0.642734518766,1.53133993655,-0.000200511069262,-9.28033216247e-05,0.000220946023728
51,15,-55074.5078125,-98016.9375,1.74513506289,-0.867144183483,0.87799087941,8.35840413181,0.00121906651669,-99999.8683633,0.000268237612416,0.35203311071,1.29726724107,-1.29347778171,5.52898199039,1.19845888492,0,-1.30922095637,-0.435647989757,1.37980023321,-0.000185790770656,-5.751838401e-05,0.000194490552367
52,15,-55197.1953125,-98042.96875,1.77427193866,-0.941187047568,0.833084891092,7.23239571494,0.00105845243244,-99999.9422455,0.000271088810415,0.325903096579,1.11726642187,-1.35972872417,5.46795127224,1.16294945424,0,-1.31109456992,-0.232153821858,1.33148952991,-0.00014398456354,-2.21300339083e-05,0.000145675299686
53,15,-55324.78125,-98047.6953125,1.79398503689,-1.01640661556,0.777578421334,7.05323919946,-0.000278865556087,-100000.016128,0.000144363221233,0.32108345829,1.08948517581,-1.42756027625,5.40676319632,1.12173231726,0,-1.34735125917,-0.0104952784088,1.34739213537,-0.000139267449739,1.74267706521e-06,0.000139278352518
54,15,-55451.515625,-98033.6953125,1.83429393731,-1.12112956947,0.713164367845,7.63421851793,-0.000300131968149,-100000.120829,-0.000555977110867,0.331612940452,1.18200900128,-1.50979254743,5.43435595263,1.09830008535,0,-1.38236530081,0.239336531345,1.40293114589,-0.000161938281976,3.13487383787e-05,0.000164944689418
55,15,-55591.03125,-97997.84375,1.93480941793,-1.28665637376,0.648153044171,8.06567287751,0.000513626240592,-100000.28717,-0.00152103080006,0.334656615933,1.24799867504,-1.62209559748,5.63932432582,0.751472806804,0,-1.35720700713,0.459184591001,1.43278098425,-0.000172938723744,6.05267435412e-05,0.000183224694989
56,15,-55723.6835938,-97945.8359375,2.07150096076,-1.48338483647,0.588116124283,8.19747889304,0.000945163527015,-100000.48433,-0.00195723169521,0.329118597713,1.27120091397,-1.74938747445,5.93286986548,0.757284076705,0,-1.31421621113,0.596745567588,1.44335356792,-0.000175958517148,8.03878495557e-05,0.000193451818583
57,15,-55851.4140625,-97883.0078125,2.11642594313,-1.58136817852,0.535057764609,7.97322388803,0.000558696480586,-100000.581927,-0.00275410676646,0.322247385446,1.23759369726,-1.87244964118,6.03318673283,0.723870352103,0,-1.3224553016,0.644040719974,1.47094407566,-0.000168040641287,8.33098361475e-05,0.000187558486673
